movie_id,title,industry,release_date,release_year,release_weekday,genre,languages,num_languages,weekend1_collection_cr,worldwide_collection_cr,india_net_cr,india_gross_cr,overseas_cr
5504,Dinga,Kannada,31-01-20,2020,4,Drama,Kannada,1,0.35,0.65,0.55,0.65,0
5505,Love Mocktail,Kannada,31-01-20,2020,4,Drama|Romantic,Kannada,1,0.13,4.3,3.6,4.2,0.1
5503,Khakii,Kannada,24-01-20,2020,4,Action|Crime|Drama,Kannada,1,1.6,2.75,2.37,2.75,0
5493,Navelru... Half Boiled,Kannada,24-01-20,2020,4,Comedy,Kannada,1,0.45,1.25,1.05,1.25,0
5492,Naanu Matthu Gunda,Kannada,24-01-20,2020,4,Drama,Kannada,1,2.2,4.6,4,4.6,0
5491,Krutha,Kannada,24-01-20,2020,4,Drama,Kannada,1,0.07,0.13,0.11,0.13,0
5490,India Vs England,Kannada,24-01-20,2020,4,Romantic|Thriller,Kannada,1,0.11,0.19,0.16,0.19,0
5489,Gadinaadu,Kannada,24-01-20,2020,4,Action|Drama|Romantic,Kannada,1,0.03,0.04,0.03,0.04,0
5471,Jandhan,Kannada,17-01-20,2020,4,Thriller,Kannada,1,0.03,0.04,0.03,0.04,0
5470,Gudumana Avanthara,Kannada,17-01-20,2020,4,Drama,Kannada,1,0.03,0.04,0.03,0.04,0
5472,Sri Bharatha Baahubali,Kannada,17-01-20,2020,4,Comedy|Romantic,Kannada,1,1.45,3.2,2.65,3,0.2
5411,Rajeeva,Kannada,03-01-20,2020,4,Drama,Kannada,1,0.45,0.8,0.64,0.8,0
5426,Veshadhari,Kannada,03-01-20,2020,4,Drama,Kannada,1,0.03,0.04,0.03,0.04,0
1971,83,Hindi,24-12-21,2021,4,Drama|Sports,Hindi|Kannada|Malayalam|Tamil|Telugu,5,47,193,107.31,129,64
5687,Pushpa: The Rise (Part 1),Telugu,17-12-21,2021,4,Action|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,110.38,350.1,267.55,313.8,36.3
5787,Chandigarh Kare Aashiqui,Hindi,10-12-21,2021,4,Comedy|Romantic,Hindi,1,14.53,30.2,22.4,24.7,5.5
6077,Tadap,Hindi,03-12-21,2021,4,Action|Romantic,Hindi,1,13.52,33,26.81,30.9,2.1
5810,Antim: The Final Truth,Hindi,26-11-21,2021,4,Action|Drama,Hindi,1,18.61,58.5,39.57,46.8,11.7
5369,Satyameva Jayate 2,Hindi,25-11-21,2021,3,Action,Hindi,1,10.5,15,14.16,12.4,2.6
5263,Sooryavanshi,Hindi,05-11-21,2021,4,Action,Hindi,1,77.08,293,195.55,230.8,62.2
6665,Arjuna Phalguna,Telugu,31-12-21,2021,4,Action|Drama|Romantic|Thriller,Telugu,1,,,,,
5812,Shyam Singha Roy,Telugu,24-12-21,2021,4,Action|Drama,Tamil|Telugu,2,22.08,49,37.09,43.5,5.5
1971,83,Hindi,24-12-21,2021,4,Drama|Sports,Hindi|Kannada|Malayalam|Tamil|Telugu,5,47,193,107.31,129,64
5687,Pushpa: The Rise (Part 1),Telugu,17-12-21,2021,4,Action|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,110.38,350.1,267.55,313.8,36.3
6223,Spider-Man: No Way Home,English,16-12-21,2021,3,Sci-Fi,English|Hindi|Tamil|Telugu,4,108.37,15700,217.1,271,9010
5803,Lakshya,Telugu,10-12-21,2021,4,Drama|Sports,Telugu,1,,,,,
6565,Skylab,Telugu,04-12-21,2021,5,Sci-Fi|Thriller,Telugu,1,,,,,
5635,Marakkar: Lion of the Arabian Sea,Malayalam,02-12-21,2021,3,Drama|Historical,Hindi|Kannada|Malayalam|Tamil|Telugu,5,16.04,45.4,21.05,22.4,23
6203,Akhanda,Telugu,02-12-21,2021,3,Action|Drama,Telugu,1,54.65,117,89,103.3,13.7
6557,Anubhavinchu Raja,Telugu,26-11-21,2021,4,Comedy,Telugu,1,,,,,
6528,Chalo Premiddam,Telugu,19-11-21,2021,4,Drama|Romantic,Telugu,1,0.03,0.03,0.025,0.03,0
6530,Mr. Lonely,Telugu,19-11-21,2021,4,Drama|Romantic,Telugu,1,0,0.003,0.003,0.003,0
6529,Missing - Search vs Revenge,Telugu,19-11-21,2021,4,Mystery|Thriller,Telugu,1,0.36,0.41,0.36,0.41,0
6536,Street Light,Telugu,19-11-21,2021,4,Drama|Thriller,Telugu,1,0.1,0.12,0.1,0.12,0
6534,Ravana Lanka,Telugu,19-11-21,2021,4,Action|Crime|Thriller,Telugu,1,0.06,0.07,0.06,0.07,0
6533,Ram Asur,Telugu,19-11-21,2021,4,Action|Drama,Telugu,1,0.19,0.22,0.19,0.22,0
6532,Poster,Telugu,19-11-21,2021,4,Drama|Romantic,Telugu,1,0.12,0.15,0.12,0.15,0
6519,Ghostbusters: Afterlife,English,19-11-21,2021,4,Action|Adventure|Comedy,English,1,,0.23,0.2,0.23,0
6503,The Trip,Telugu,12-11-21,2021,4,Drama|Thriller,Telugu,1,0,0.001,0.001,0.001,0
6501,Pushpaka Vimanam,Telugu,12-11-21,2021,4,Comedy|Thriller,Telugu,1,0.55,0.65,2.65,0.65,0
5857,Kurup,Malayalam,12-11-21,2021,4,Biography|Crime|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,17.25,78,37.79,43.9,34.1
6254,Raja Vikramarka,Telugu,12-11-21,2021,4,Action,Telugu,1,0.85,1.1,3.85,1,0.1
6502,Kapata Nataka Sutradhari,Telugu,12-11-21,2021,4,Drama|Thriller,Telugu,1,0,0.001,0.001,0.001,0
6242,Eternals,English,05-11-21,2021,4,Superhero,English|Hindi|Tamil|Telugu,4,18.59,1300,34.1,32.6,670
6446,Manchi Rojulochaie,Telugu,04-11-21,2021,3,Comedy|Romantic,Telugu,1,2.87,3.65,3.9,3.35,0.3
5852,Enemy,Tamil,04-11-21,2021,3,Action,Tamil|Telugu,2,13.85,25,20.06,20,5
5841,Annaatthe,Tamil,04-11-21,2021,3,Action|Drama,Tamil|Telugu,2,82.75,172,106.77,124.3,47.7
6474,Thamasoma Jyothirgamaya,Telugu,29-10-21,2021,4,Drama|Romantic,Telugu,1,0.02,0.02,0.02,0.02,0
6473,O Madhu,Telugu,29-10-21,2021,4,Drama|Romantic,Telugu,1,0,0.003,0.003,0.003,0
6472,Mr. Premikudu,Telugu,29-10-21,2021,4,Action|Drama,Telugu,1,0,0.003,0.003,0.003,0
6471,Mission 2020,Telugu,29-10-21,2021,4,Action|Drama,Telugu,1,0.09,0.1,0.09,0.1,0
6470,Eakam,Telugu,29-10-21,2021,4,Drama,Telugu,1,0.03,0.03,0.03,0.003,0.027
6080,Romantic,Telugu,29-10-21,2021,4,Romantic,Telugu,1,3.3,4,6.59,3.85,0.15
5703,Bhajarangi 2,Kannada,29-10-21,2021,4,Action|Fantasy,Kannada|Telugu,2,,,,,
5936,Varudu Kaavalenu,Telugu,29-10-21,2021,4,Romantic,Telugu,1,2.58,4.3,5.43,3,1.3
6461,Pyar Hi Pyar,Telugu,22-10-21,2021,4,Drama|Romantic,Telugu,1,0.03,0.038,0.034,0.038,0
6460,Natyam,Telugu,22-10-21,2021,4,Drama|Romantic,Telugu,1,0.33,0.53,0.45,0.53,0
6459,Madhura Wines,Telugu,22-10-21,2021,4,Drama|Romantic,Telugu,1,0.11,0.23,0.19,0.23,0
6458,Click,Telugu,22-10-21,2021,4,Action|Crime|Thriller,Telugu,1,0,0.008,0.007,0.008,0
6457,Asalem Jarigindi,Telugu,22-10-21,2021,4,Drama|Thriller,Telugu,1,0.09,0.15,0.13,0.15,0
6447,Pelli SandaD,Telugu,15-10-21,2021,4,Drama,Telugu,1,5.04,11.1,9.41,10.95,0.15
5717,Most Eligible Bachelor,Telugu,15-10-21,2021,4,Romantic,Telugu,1,20.6,38,29.01,33.7,4.3
6240,Venom: Let There Be Carnage,English,14-10-21,2021,3,Superhero,English|Hindi|Tamil|Telugu,4,11.2,4200,23.65,28.5,2425
5750,Maha Samudram,Telugu,14-10-21,2021,3,Romantic,Telugu,1,6.55,9.7,8.1,8.7,1
6351,GST (God Saithan Technology),Telugu,10-10-21,2021,6,Horror|Thriller,Telugu,1,0.01,0.005,0.005,0.005,0
5776,Doctor,Tamil,09-10-21,2021,5,Action|Comedy|Thriller,Tamil|Telugu,2,19.48,100.5,69.36,80.5,20
6418,Aaradugula Bullet,Telugu,08-10-21,2021,4,Action,Telugu,1,0.65,1.05,0.93,1.05,0
6327,Konda Polam,Telugu,08-10-21,2021,4,Action|Drama,Telugu,1,3.19,5.65,4.37,5.15,0.5
6413,Idhe Maa Katha,Telugu,02-10-21,2021,5,Adventure|Drama,Telugu,1,0.08,0.09,0.08,0.09,0
6414,The Rose Villa,Telugu,01-10-21,2021,4,Drama,Telugu,1,0,0.002,0.002,0.002,0
5967,Republic,Telugu,01-10-21,2021,4,Action|Political|Thriller,Telugu,1,6.6,11.5,8.91,10,1.5
6340,No Time To Die,English,30-09-21,2021,3,Action|Mystery|Thriller,English|Hindi|Kannada|Tamil|Telugu,5,11.2,1100,16.24,19.2,1100
6387,Maro Prasthanam,Telugu,24-09-21,2021,4,Action|Crime|Thriller,Telugu,1,0.01,0.015,0.014,0.015,0
6386,Cinderella,Telugu,24-09-21,2021,4,Fantasy|Horror|Thriller,Tamil|Telugu,2,0.01,0.017,0.014,0.017,0
5732,Love Story,Telugu,24-09-21,2021,4,Drama|Romantic,Telugu,1,24.8,59,39.3,45.6,13.4
6378,Plan B,Telugu,17-09-21,2021,4,Crime|Thriller,Telugu,1,0,0.004,0.004,0.004,0
6377,Honey Trap,Telugu,17-09-21,2021,4,Drama|Romantic,Telugu,1,0.01,0.005,0.005,0.005,0
6376,Gem,Telugu,17-09-21,2021,4,Action|Drama,Telugu,1,0,0.0001,0.0001,0.0001,0
6368,Don't Breathe 2,English,17-09-21,2021,4,Horror|Thriller,English|Hindi|Tamil|Telugu,4,,,,,
6363,Gully Rowdy,Telugu,17-09-21,2021,4,Action|Comedy|Romantic,Telugu,1,0.86,1,5.26,1,0
5874,Kodiyil Oruvan,Tamil,17-09-21,2021,4,Action,Tamil|Telugu,2,3.67,9.4,8.05,9.4,0
6352,Jathiya Rahadari,Telugu,10-09-21,2021,4,Drama,Telugu,1,0,0.003,0.003,0.003,0
5833,Seetimaarr,Telugu,10-09-21,2021,4,Action|Drama|Sports,Telugu,1,8.65,14.2,13.28,14,0.2
5276,Thalaivii,Tamil,10-09-21,2021,4,Biopic,Hindi|Tamil|Telugu,3,4.91,8.5,7.28,8.5,0
5851,Laabam,Tamil,09-09-21,2021,3,Thriller,Tamil|Telugu,2,1.95,2.5,5.78,2.3,0.2
6344,Asmee,Telugu,03-09-21,2021,4,Thriller,Telugu,1,0.01,0.005,0.005,0.005,0
6343,Appudu Ippudu,Telugu,03-09-21,2021,4,Drama|Romantic,Telugu,1,0.02,0.01,0.02,0.01,0
6331,Nootokka Jillala Andagadu,Telugu,03-09-21,2021,4,Drama|Romantic,Telugu,1,0.5,0.6,0.78,0.5,0.1
6224,Shang-Chi and the Legend of the Ten Rings,English,03-09-21,2021,4,Superhero,English|Hindi|Kannada|Tamil|Telugu,5,5.78,930,24.31,12.63,410
6346,The Killer,Telugu,03-09-21,2021,4,Thriller,Telugu,1,0.04,0.004,0.035,0.004,0
6345,Dear Megha,Telugu,03-09-21,2021,4,Drama,Telugu,1,0.08,0.1,0.08,0.1,0
6335,Suryasthamayam,Telugu,27-08-21,2021,4,Action|Drama,Telugu,1,0.08,0.1,0.08,0.1,0
6333,House Arrest,Telugu,27-08-21,2021,4,Comedy,Telugu,1,0.12,0.15,0.12,0.15,0
6334,Ichata Vahanamulu Nilupa Radu,Telugu,27-08-21,2021,4,Action|Drama|Romantic,Telugu,1,0.52,0.8,0.7,0.75,0.05
6301,Sridevi Soda Center,Telugu,27-08-21,2021,4,Comedy|Drama|Romantic,Telugu,1,4.5,6.8,6.13,6.5,0.3
6321,Cheruvaina Dooramaina,Telugu,20-08-21,2021,4,Drama|Romantic,Telugu,1,0.01,0.01,0.01,0.01,0
6320,Bazar Rowdy,Telugu,20-08-21,2021,4,Action|Comedy,Telugu,1,0.02,0.02,0.02,0.02,0
6316,Crazy Uncles,Telugu,19-08-21,2021,3,Comedy,Telugu,1,0.13,0.16,0.13,0.16,0
6310,Raja Raja Chora,Telugu,19-08-21,2021,3,Comedy|Crime,Telugu,1,3.76,8.4,6,7,1.4
6306,Rythanna,Telugu,14-08-21,2021,5,Drama,Telugu,1,0.02,0.04,0.03,0.04,0
6127,Paagal,Telugu,14-08-21,2021,5,Comedy|Drama|Romantic,Telugu,1,4.28,10.5,8.42,9.8,0.7
6305,Rave Naa Cheliya,Telugu,13-08-21,2021,4,Drama|Romantic,Telugu,1,0.01,0.01,0.009,0.01,0
6308,Sundari,Telugu,13-08-21,2021,4,Drama,Telugu,1,0.01,0.006,0.005,0.006,0
6304,Orey Baammardhi,Telugu,13-08-21,2021,4,Action|Drama,Telugu,1,0.71,1,0.84,1,0
6302,Brandy Diaries,Telugu,13-08-21,2021,4,Drama,Telugu,1,0.01,0.008,0.007,0.008,0
6303,Chaitanyam,Telugu,13-08-21,2021,4,Comedy|Drama,Telugu,1,0,0.003,0.003,0.003,0
6294,MAD - Marriage And Divorce,Telugu,06-08-21,2021,4,Drama,Telugu,1,0.01,0.008,0.007,0.008,0
6292,Ippudu Kaaka Inkeppudu,Telugu,06-08-21,2021,4,Drama|Romantic,Telugu,1,0.01,0.018,0.015,0.018,0
6296,Mugguru Monagallu,Telugu,06-08-21,2021,4,Comedy|Thriller,Telugu,1,0.02,0.02,0.02,0.02,0
6295,Merise Merise,Telugu,06-08-21,2021,4,Comedy|Drama|Romantic,Telugu,1,0.01,0.01,0.01,0.01,0
6293,Ksheera Sagara Madhanam,Telugu,06-08-21,2021,4,Drama,Telugu,1,0.01,0.005,0.005,0.005,0
6291,SR Kalyana Mandapam,Telugu,06-08-21,2021,4,Action|Romantic,Telugu,1,6.05,14.1,11.31,13.2,0.9
6285,Parigettu Parigettu,Telugu,30-07-21,2021,4,Crime|Thriller,Telugu,1,0,0.002,0.0017,0.002,0
6286,Trayam,Telugu,30-07-21,2021,4,Action|Drama,Telugu,1,0.01,0.009,0.008,0.009,0
6284,Narasimhapuram,Telugu,30-07-21,2021,4,Action|Drama,Telugu,1,0.01,0.012,0.012,0.012,0
6272,Thimmarusu,Telugu,30-07-21,2021,4,Crime|Drama,Telugu,1,1.21,2.55,2.15,2.55,0
6204,Ishq - Not a Love Story,Telugu,30-07-21,2021,4,Drama|Romantic|Thriller,Telugu,1,0.6,1.17,1.01,1.17,0
6209,Itlu Anjali,Telugu,16-04-21,2021,4,Comedy|Romantic,Telugu,1,0.02,0.02,0.02,0.02,0
6210,Tempt Raja,Telugu,16-04-21,2021,4,Comedy|Drama,Telugu,1,0.02,0.02,0.02,0.02,0
6208,Deyyam,Telugu,16-04-21,2021,4,Horror|Mystery|Thriller,Telugu,1,0.35,0.4,0.82,0.4,0
6155,99 Songs,Tamil,16-04-21,2021,4,Musical|Romantic,Hindi|Tamil|Telugu,3,0.05,0.06,0.05,0.06,0
6207,Checkmate,Telugu,16-04-21,2021,4,Romantic|Thriller,Telugu,1,0.01,0.01,0.01,0.01,0
6195,Idhee Kala Khadu,Telugu,10-04-21,2021,5,Action|Drama,Telugu,1,0.01,0.01,0.01,0.01,0
5637,Vakeel Saab,Telugu,09-04-21,2021,4,Drama,Telugu,1,73.25,137.5,109.55,127.3,10.2
5969,Wild Dog,Telugu,02-04-21,2021,4,Action|Thriller,Telugu,1,4.2,7.6,5.95,7.05,0.55
5763,Sulthan,Tamil,02-04-21,2021,4,Action|Thriller,Tamil|Telugu,2,17.35,45,29.64,35,10
5795,Yuvarathnaa,Kannada,01-04-21,2021,3,Action,Kannada|Telugu,2,8.97,38.7,32.41,38,0.7
6146,Thellavarithe Guruvaram,Telugu,27-03-21,2021,5,Comedy|Romantic,Telugu,1,0.24,0.34,0.29,0.34,0
5558,Haathi Mere Saathi/Kaadan/Aranya,Tamil,26-03-21,2021,4,Adventure|Drama,Hindi|Tamil|Telugu,3,5.35,7.3,8.49,6.9,0.4
5714,Rang De,Telugu,26-03-21,2021,4,Romantic,Telugu,1,12.8,27,20.17,23,4
6133,Ee Kadhalo Paathralu Kalpitam,Telugu,26-03-21,2021,4,Crime|Drama|Thriller,Telugu,1,0.01,0.01,0.01,0.01,0
5939,Godzilla vs. Kong,English,24-03-21,2021,2,Adventure,English|Hindi|Tamil|Telugu,4,28.4,3800,48.58,59,2900
6078,Chaavu Kaburu Challaga,Telugu,19-03-21,2021,4,Comedy|Drama|Romantic,Telugu,1,3.85,4.8,3.85,4.55,0.25
6124,Sashi,Telugu,19-03-21,2021,4,Drama|Romantic,Telugu,1,0.6,0.7,0.6,0.7,0
5774,Mosagallu,Telugu,19-03-21,2021,4,Crime|Reality,Hindi|Kannada|Malayalam|Tamil|Telugu,5,1.32,1.65,1.32,1.5,0.15
5716,Love Life And Pakodi,Telugu,12-03-21,2021,4,Romantic,Telugu,1,0.05,0.06,0.05,0.06,0
6110,Devarakondalo Vijay Premakatha,Telugu,11-03-21,2021,3,Drama|Romantic,Telugu,1,0.03,0.03,0.03,0.03,0
6105,Gaali Sampath,Telugu,11-03-21,2021,3,Comedy,Telugu,1,0.97,1.12,0.97,1.12,0
5938,Sreekaram,Telugu,11-03-21,2021,3,Drama|Reality,Telugu,1,11.49,16.5,13.48,15.75,0.75
6088,Jathi Ratnalu,Telugu,11-03-21,2021,3,Comedy|Drama,Telugu,1,24.15,68,49.76,57,11
5965,Roberrt,Kannada,11-03-21,2021,3,Action,Kannada|Telugu,2,41.89,69.5,59.33,69.5,0
5945,A1 Express,Telugu,05-03-21,2021,4,Drama|Sports,Telugu,1,4.2,7.2,6.19,7.05,0.15
6019,Shaadi Mubarak,Telugu,05-03-21,2021,4,Comedy|Romantic,Telugu,1,0.33,0.39,0.33,0.39,0
6096,Thota Bavi,Telugu,05-03-21,2021,4,Action|Thriller,Telugu,1,0.03,0.03,0.03,0.03,0
6095,Sri Paramanandayya Sishyula Katha,Telugu,05-03-21,2021,4,Drama,Telugu,1,0.03,0.03,0.03,0.03,0
6094,Power Play,Telugu,05-03-21,2021,4,Action|Crime|Thriller,Telugu,1,0.26,0.32,0.26,0.32,0
6093,Playback,Telugu,05-03-21,2021,4,Drama|Fantasy|Thriller,Telugu,1,0.08,0.09,0.08,0.09,0
6092,Gajakessari,Telugu,05-03-21,2021,4,Action|Romantic,Telugu,1,0.04,0.04,0.04,0.04,0
6091,Devineni,Telugu,05-03-21,2021,4,Action|Drama,Telugu,1,0.06,0.07,0.06,0.07,0
6090,Climax,Telugu,05-03-21,2021,4,Comedy|Thriller,Telugu,1,0.07,0.08,0.07,0.08,0
6089,A (Ad Infinitum),Telugu,05-03-21,2021,4,Drama|Thriller,Telugu,1,0.14,0.17,0.14,0.17,0
5878,Check,Telugu,26-02-21,2021,4,Action|Romantic,Telugu,1,10.1,15.55,12.15,14.25,1.3
6046,BalaMitra,Telugu,26-02-21,2021,4,Crime|Thriller,Telugu,1,0.03,0.06,0.05,0.06,0
6044,Angulika,Telugu,26-02-21,2021,4,Horror|Thriller,Telugu,1,0.05,0.07,0.06,0.07,0
6049,MMOF,Telugu,26-02-21,2021,4,Crime|Thriller,Telugu,1,0.06,0.12,0.1,0.12,0
6043,Akshara,Telugu,26-02-21,2021,4,Crime|Thriller,Telugu,1,0.37,0.5,0.44,0.5,0
6048,Lawyer Viswanath,Telugu,26-02-21,2021,4,Drama,Telugu,1,0.03,0.04,0.04,0.04,0
6047,Kshana Kshanam,Telugu,26-02-21,2021,4,Drama|Thriller,Telugu,1,0.12,0.23,0.18,0.23,0
5835,Chakra,Tamil,19-02-21,2021,4,Action|Thriller,Hindi|Tamil|Telugu,3,10.1,18.8,15.69,18.3,0.5
5919,Pogaru,Kannada,19-02-21,2021,4,Action,Kannada|Tamil|Telugu,3,20.49,45.1,38.46,45.1,0
5990,Naandhi,Telugu,19-02-21,2021,4,Action|Crime|Thriller,Telugu,1,3.2,8.5,7.14,8.3,0.2
5904,Tom and Jerry,English,19-02-21,2021,4,Animation|Comedy,English|Hindi|Tamil|Telugu,4,1.97,415,2.72,3.6,250
5988,Kapatadhaari,Telugu,19-02-21,2021,4,Crime|Thriller,Telugu,1,0.42,0.48,0.42,0.48,0
5901,Uppena,Telugu,12-02-21,2021,4,Drama|Romantic,Telugu,1,35.34,84.1,70,81.6,2.5
5995,Mystery Of Sarika,Telugu,12-02-21,2021,4,Mystery|Thriller,Telugu,1,0.02,0.02,0.02,0.02,0
5994,FCUK,Telugu,12-02-21,2021,4,Comedy|Romantic,Telugu,1,1.17,1.75,1.4,1.75,0
5973,G-Zombie,Telugu,05-02-21,2021,4,Sci-Fi|Thriller,Telugu,1,0.13,0.2,0.17,0.2,0
5862,Zombie Reddy,Telugu,05-02-21,2021,4,Action|Horror,Telugu,1,5.55,11,9.31,10.8,0.2
5987,Monster Hunter,English,05-02-21,2021,4,Action|Adventure|Fantasy,English|Hindi|Tamil|Telugu,4,1.9,93,3.35,4.2,76
5977,Vittalwadi,Telugu,05-02-21,2021,4,Drama|Romantic,Telugu,1,0.09,0.11,0.09,0.11,0
5976,Radha Krishna,Telugu,05-02-21,2021,4,Drama|Romantic,Telugu,1,0.04,0.04,0.04,0.04,0
5975,Pranavam,Telugu,05-02-21,2021,4,Romantic|Thriller,Telugu,1,0.03,0.03,0.03,0.03,0
5974,Journalist,Telugu,05-02-21,2021,4,Drama,Telugu,1,0.04,0.04,0.04,0.04,0
5972,Chethilo Cheyyesi Cheppu Bava,Telugu,05-02-21,2021,4,Action|Thriller,Telugu,1,0.03,0.03,0.03,0.03,0
5971,Bomma Adirindi Dhimma Tirigindi,Telugu,05-02-21,2021,4,Comedy|Horror|Romantic,Telugu,1,0.04,0.05,0.04,0.05,0
5954,30 Rojullo Preminchadam Ela,Telugu,29-01-21,2021,4,Drama|Romantic,Telugu,1,6.43,12.2,10.22,11.8,0.4
5960,Mr & Miss,Telugu,29-01-21,2021,4,Romantic,Telugu,1,0.03,0.05,0.04,0.05,0
5959,KalaPoshakulu,Telugu,29-01-21,2021,4,Action|Drama|Romantic,Telugu,1,0.03,0.05,0.04,0.05,0
5958,Jai Sena,Telugu,29-01-21,2021,4,Action|Drama,Telugu,1,0.04,0.06,0.05,0.06,0
5957,Cheppina Evaru Nammaru,Telugu,29-01-21,2021,4,Action|Drama|Romantic,Telugu,1,0.04,0.06,0.05,0.06,0
5956,Annapurnamma Gari Manavadu,Telugu,29-01-21,2021,4,Action|Drama|Romantic,Telugu,1,0.03,0.05,0.04,0.05,0
5955,Amma Deevena,Telugu,29-01-21,2021,4,Drama,Telugu,1,0.03,0.05,0.04,0.05,0
6045,April 28th Em Jarigindi,Telugu,27-01-21,2021,2,Horror|Thriller,Telugu,1,0.12,0.14,0.12,0.14,0
5927,Bangaru Bullodu,Telugu,23-01-21,2021,5,Comedy|Romantic,Telugu,1,1.7,3,2.55,2.85,0.15
5929,Tongi Tongi Chudamaku Chandamama,Telugu,22-01-21,2021,4,Drama|Romantic,Telugu,1,0.03,0.03,0.03,0.03,0
5909,Cycle,Telugu,15-01-21,2021,4,Comedy|Romantic,Telugu,1,0.07,0.11,0.09,0.11,0
5855,Alludu Adhurs,Telugu,14-01-21,2021,3,Action,Telugu,1,8.43,13,10.85,12.7,0.3
5651,Red,Telugu,14-01-21,2021,3,Crime|Thriller,Telugu,1,19.45,31.2,26.05,30.7,0.5
5461,Master,Tamil,13-01-21,2021,2,Action|Thriller,Hindi|Kannada|Tamil|Telugu,4,96.6,223,153.93,178.75,44.25
5561,Krack,Telugu,09-01-21,2021,5,Action,Malayalam|Tamil|Telugu,3,10.3,60.15,50.55,58.75,1.4
5888,Valasa,Telugu,08-01-21,2021,4,Drama,Telugu,1,0.03,0.04,0.03,0.04,0
5887,H23,Telugu,08-01-21,2021,4,Romantic|Thriller,Telugu,1,0.01,0.01,0.01,0.01,0
5886,Dirty Hari,Telugu,08-01-21,2021,4,Romantic|Thriller,Telugu,1,0.14,0.16,0.14,0.16,0
5885,Chithakkotudu 2,Telugu,07-01-21,2021,3,Comedy|Horror,Telugu,1,0.25,0.32,0.28,0.32,0
5881,Orey Bujjiga,Telugu,01-01-21,2021,4,Comedy|Drama,Telugu,1,0.33,0.5,0.44,0.5,0
5729,V,Telugu,01-01-21,2021,4,Action|Thriller,Tamil|Telugu,2,0.2,0.3,0.27,0.3,0
5864,Tera Venuka,Telugu,01-01-21,2021,4,Drama,Telugu,1,0.03,0.08,0.07,0.08,0
5865,Kaalika,Telugu,01-01-21,2021,4,Horror,Telugu,1,0.09,0.14,0.12,0.14,0
5866,Chitram X,Telugu,01-01-21,2021,4,Drama,Telugu,1,0.03,0.09,0.07,0.09,0
5812,Shyam Singha Roy,Telugu,24-12-21,2021,4,Action|Drama,Tamil|Telugu,2,22.08,49,37.09,43.5,5.5
1971,83,Hindi,24-12-21,2021,4,Drama|Sports,Hindi|Kannada|Malayalam|Tamil|Telugu,5,47,193,107.31,129,64
5687,Pushpa: The Rise (Part 1),Telugu,17-12-21,2021,4,Action|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,110.38,350.1,267.55,313.8,36.3
6223,Spider-Man: No Way Home,English,16-12-21,2021,3,Sci-Fi,English|Hindi|Tamil|Telugu,4,108.37,15700,217.1,271,9010
6590,Jail,Tamil,09-12-21,2021,3,Crime|Drama,Tamil,1,,,,,
6572,Bachelor,Tamil,03-12-21,2021,4,Drama|Romantic,Tamil,1,,,,,
5635,Marakkar: Lion of the Arabian Sea,Malayalam,02-12-21,2021,3,Drama|Historical,Hindi|Kannada|Malayalam|Tamil|Telugu,5,16.04,45.4,21.05,22.4,23
6562,Raajavamsam,Tamil,26-11-21,2021,4,Drama,Tamil,1,,,,,
6252,Maanaadu,Tamil,25-11-21,2021,3,Action|Thriller,Tamil,1,26.85,79.2,54.18,63.7,15.5
6541,Sabhaapathy,Tamil,19-11-21,2021,4,Comedy|Romantic,Tamil,1,2.2,3.9,3.25,3.9,0
6504,Border,Tamil,12-11-21,2021,4,Drama,Tamil,1,0,0.002,0.002,0.002,0
5857,Kurup,Malayalam,12-11-21,2021,4,Biography|Crime|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,17.25,78,37.79,43.9,34.1
6242,Eternals,English,05-11-21,2021,4,Superhero,English|Hindi|Tamil|Telugu,4,18.59,1300,34.1,32.6,670
5852,Enemy,Tamil,04-11-21,2021,3,Action,Tamil|Telugu,2,13.85,25,20.06,20,5
5841,Annaatthe,Tamil,04-11-21,2021,3,Action|Drama,Tamil|Telugu,2,82.75,172,106.77,124.3,47.7
6476,4 Sorry,Tamil,29-10-21,2021,4,Drama|Thriller,Tamil,1,0.04,0.04,0.04,0.04,0
6477,Chinna Pannai Periya Pannai,Tamil,29-10-21,2021,4,Action|Drama,Tamil,1,0.01,0.005,0.005,0.005,0
6478,Sonnadhe Tirippi Tirippi Solladhe,Tamil,29-10-21,2021,4,Drama,Tamil,1,0.01,0.006,0.005,0.006,0
6463,Insha Allah,Tamil,22-10-21,2021,4,Drama,Tamil,1,0.01,0.01,0.01,0.01,0
6462,Filter Gold,Tamil,22-10-21,2021,4,Action|Drama,Tamil,1,0.03,0.08,0.07,0.08,0
6464,Kaayam,Tamil,22-10-21,2021,4,Action|Crime|Drama,Tamil,1,0.05,0.75,0.065,0.75,0
6365,Aranmanai 3,Tamil,14-10-21,2021,3,Comedy|Horror,Tamil|Telugu,2,12.6,24,25.04,23,1
6240,Venom: Let There Be Carnage,English,14-10-21,2021,3,Superhero,English|Hindi|Tamil|Telugu,4,11.2,4200,23.65,28.5,2425
